dialog.file;dialog.who;dialog.from;dialog.to;dialog.text
INFO_JACKAL_HELLO_WHATIF_07_02.WAV;Szakal;Szakal;Bezimienny;Możesz to zrobić teraz, albo później. Tylko nie licz na moją pomoc, dopóki nie dostanę rudy. Mam nadzieję, że się rozumiemy?
INFO_JACKAL_HELLO_LATER_15_00.WAV;Szakal;Bezimienny;Szakal;Do zobaczenia.
INFO_JACKAL_HELLO_LATER_07_01.WAV;Szakal;Szakal;Bezimienny;Miej oczy szeroko otwarte.
INFO_JACKAL_SCHUTZ_15_00.WAV;Szakal;Bezimienny;Szakal;Przemyślałem sobie to, co powiedziałeś. Oto 10 bryłek rudy.
INFO_JACKAL_SCHUTZ_07_01.WAV;Szakal;Szakal;Bezimienny;Mądra decyzja, kolego. Od tej pory możesz liczyć na moją pomoc.
INFO_JACKAL_SCHUTZ_07_02.WAV;Szakal;Szakal;Bezimienny;Nie widzę u ciebie żadnych 10 bryłek. Wróć, jak będziesz miał całą kwotę.
INFO_JACKAL_PERMPAID_15_00.WAV;Szakal;Bezimienny;Szakal;No i, jak leci?
INFO_JACKAL_PERMPAID_07_01.WAV;Szakal;Szakal;Bezimienny;Możesz na mnie liczyć, chłopcze!
GRD_201_JACKAL_WELCOME_INFO_07_01.WAV;Szakal;Szakal;Bezimienny;Widzę, że szybko pniesz się do góry. Dobra robota, stary!
INFO_JACKAL_PAYDAY_07_01.WAV;Szakal;Szakal;Bezimienny;Patrzcie państwo. Toż to nasz arcy-zdrajca!
INFO_JACKAL_PAYDAY_07_02.WAV;Szakal;Szakal;Bezimienny;Gdybyś nie zadawał się z tymi fajtłapami, mógłbyś nadal być jednym z nas!
INFO_JACKAL_PAYDAY_07_03.WAV;Szakal;Szakal;Bezimienny;Hej, patrzcie! To ten facet z Nowego Obozu, przez którego mamy tyle kłopotów.
INFO_JACKAL_PAYDAY_07_04.WAV;Szakal;Szakal;Bezimienny;Gdybyś wykazał wtedy choć odrobinę rozsądku, mógłbyś teraz być po stronie zwycięzców... po NASZEJ stronie!
INFO_JACKAL_PAYDAY_07_05.WAV;Szakal;Szakal;Bezimienny;Patrzcie no! To ten gość z obozu na bagnie.
INFO_JACKAL_PAYDAY_07_06.WAV;Szakal;Szakal;Bezimienny;Za długo zadawałeś się z tymi świrami z Sekty. Zdążyli ci zrobić wodę z mózgu.
INFO_JACKAL_PAYDAY_07_07.WAV;Szakal;Szakal;Bezimienny;Teraz nie uratują cię nawet pieniądze, które zapłaciłeś mi za ochronę!
INFO_JACKAL_PAYDAY_07_08.WAV;Szakal;Szakal;Bezimienny;Trzeba mi było zapłacić kiedy miałeś okazję.
INFO_JACKAL_PAYDAY_15_09.WAV;Szakal;Bezimienny;Szakal;Posunęliście się za daleko. Atak na kopalnię był poważnym błędem.
INFO_JACKAL_PAYDAY_07_10.WAV;Szakal;Szakal;Bezimienny;Ale wygląda na to, że się udało. A tobie już nic do tego!
INFO_JACKAL_PAYDAY_07_11.WAV;Szakal;Szakal;Bezimienny;DALEJ, CHŁOPCY! WYKOŃCZMY GO!!!
DIA_BULLIT_FIRST_06_00.WAV;Bullit;Bullit;Bezimienny;Kogo my tu mamy? Czy to nie ta ofiara, którą ochrzciłem wcześniej? Czego chcesz? Przyszedłeś po repetę?
DIA_BULLIT_AUFSMAUL_15_00.WAV;Bullit;Bezimienny;Bullit;Przyszedłem pogruchotać ci szczękę.
DIA_BULLIT_AUFSMAUL_06_01.WAV;Bullit;Bullit;Bezimienny;Ha! No to chodź tutaj i spróbuj szczęścia, synku!
DIA_GRD_203_BULLIT_WAIT4SC_06_01.WAV;Bullit;Bullit;Bezimienny;Znowu ty?! Powinienem cię utopić w jeziorze podczas naszego pierwszego spotkania!
DIA_GRD_203_BULLIT_WAIT4SC_15_02.WAV;Bullit;Bezimienny;Bullit;Wtedy nie miałem szans - teraz karta się odwróciła.
DIA_GRD_203_BULLIT_WAIT4SC_06_03.WAV;Bullit;Bullit;Bezimienny;Ty gnido! Mam tylko nadzieję, że będziesz trudniejszym przeciwnikiem niż ostatnio!
DIA_SCORPIO_HELLO_13_00.WAV;Skorpion;Skorpion;Bezimienny;Kto cię tu wpuścił?
DIA_SCORPIO_HELLO_15_01.WAV;Skorpion;Bezimienny;Skorpion;Thorus.
DIA_SCORPIO_HELLO_13_02.WAV;Skorpion;Skorpion;Bezimienny;I czego tu szukasz?
DIA_SCORPIO_HELLO_JUSTLOOKING_15_00.WAV;Skorpion;Bezimienny;Skorpion;Chciałem się tylko trochę rozejrzeć.
DIA_SCORPIO_HELLO_JUSTLOOKING_13_01.WAV;Skorpion;Skorpion;Bezimienny;Bardzo śmieszne.
DIA_SCORPIO_HELLO_MAGES_15_00.WAV;Skorpion;Bezimienny;Skorpion;Mam wiadomość dla magów.
DIA_SCORPIO_HELLO_MAGES_13_01.WAV;Skorpion;Skorpion;Bezimienny;Pracujesz dla magów? Nie chcę mieć z nimi nic do czynienia!
DIA_SCORPIO_HELLO_KRAUT_15_00.WAV;Skorpion;Bezimienny;Skorpion;Przyniosłem bagienne ziele dla Gomeza.
DIA_SCORPIO_HELLO_KRAUT_13_01.WAV;Skorpion;Skorpion;Bezimienny;To zanieś je do tego domu, którego wejścia broni dwóch strażników.
DIA_SCORPIO_HELLO_JOIN_15_00.WAV;Skorpion;Bezimienny;Skorpion;Idę zobaczyć się z Gomezem. Zamierzam do was dołączyć.
DIA_SCORPIO_HELLO_JOIN_13_01.WAV;Skorpion;Skorpion;Bezimienny;Ty? A co z ciebie będzie za pożytek?
DIA_SCORPIO_HELLO_JOIN_15_02.WAV;Skorpion;Bezimienny;Skorpion;Cienie na mnie nie narzekały.
DIA_SCORPIO_HELLO_JOIN_13_03.WAV;Skorpion;Skorpion;Bezimienny;Ale my nie chcemy nawet słyszeć o Cieniach! To MY trzymamy rękę na pulsie.
DIA_SCORPIO_REFUSETRAIN_15_00.WAV;Skorpion;Bezimienny;Skorpion;Możesz mnie nauczyć lepiej walczyć?
DIA_SCORPIO_REFUSETRAIN_13_01.WAV;Skorpion;Skorpion;Bezimienny;Szkolę tylko Strażników, więc dopóki Thorus nie przyjmie cię w nasze szeregi, musisz poszukać sobie innego nauczyciela.
GRD_205_SCORPIO_WELCOME_INFO_13_01.WAV;Skorpion;Skorpion;Bezimienny;Przejście do nas było najmądrzejszą decyzją twojego życia!
GRD_205_SCORPIO_CROSSBOW_INFO_15_01.WAV;Skorpion;Bezimienny;Skorpion;Możesz mnie czegoś nauczyć?
GRD_205_SCORPIO_CROSSBOW_INFO_13_02.WAV;Skorpion;Skorpion;Bezimienny;Jeśli masz dość rudy, pokażę ci jak posługiwać się kuszą. To cię będzie kosztować jakieś 200 bryłek.
GRD_205_SCORPIO_CROSSBOW_OK_15_01.WAV;Skorpion;Bezimienny;Skorpion;Umowa stoi. Pokaż mi jak obchodzić się z kuszą.
GRD_205_SCORPIO_CROSSBOW_OK_13_02.WAV;Skorpion;Skorpion;Bezimienny;Dobra. Bierzmy się do roboty.
GRD_205_SCORPIO_CROSSBOW_OK_13_03.WAV;Skorpion;Skorpion;Bezimienny;Złap kuszę mocno i oprzyj ją o ramię. To powinno zwiększyć celność strzału.
GRD_205_SCORPIO_CROSSBOW_OK_13_04.WAV;Skorpion;Skorpion;Bezimienny;Przez kilka pierwszych dni twoje ramię da ci się nieźle we znaki, ale z czasem przywykniesz.
GRD_205_SCORPIO_CROSSBOW_OK_13_05.WAV;Skorpion;Skorpion;Bezimienny;Po jakimś tygodniu będziesz miał ręce ze stali!
GRD_205_SCORPIO_CROSSBOW_OK_13_06.WAV;Skorpion;Skorpion;Bezimienny;Wyceluj spokojnie i powoli ściągnij spust. Bełt niesie ze sobą więcej siły niż strzała, dlatego powoduje większe zniszczenia.
GRD_205_SCORPIO_CROSSBOW_OK_13_07.WAV;Skorpion;Skorpion;Bezimienny;DWIEŚCIE BRYŁEK RUDY, płatne do ręki i to od razu! Inaczej nie mamy o czym rozmawiać!
GRD_205_SCORPIO_CROSSBOW2_INFO_15_01.WAV;Skorpion;Bezimienny;Skorpion;Chciałbym dowiedzieć się czegoś więcej o strzelaniu z kuszy.
GRD_205_SCORPIO_CROSSBOW2_INFO_13_02.WAV;Skorpion;Skorpion;Bezimienny;To cię będzie kosztować 300 bryłek rudy.
GRD_205_SCORPIO_CROSSBOW2_OK_15_01.WAV;Skorpion;Bezimienny;Skorpion;Zaczynajmy.
GRD_205_SCORPIO_CROSSBOW2_OK_13_02.WAV;Skorpion;Skorpion;Bezimienny;Dobra. Twoje strzały będą celniejsze, jeśli przed ściągnięciem spustu ugniesz nieco nogi w kolanach.
GRD_205_SCORPIO_CROSSBOW2_OK_13_03.WAV;Skorpion;Skorpion;Bezimienny;Naucz się poprawnie oceniać prędkość z jaką porusza się twój cel.
GRD_205_SCORPIO_CROSSBOW2_OK_13_04.WAV;Skorpion;Skorpion;Bezimienny;Wystrzel pocisk tak, by w odpowiednim miejscu i czasie przeciął ścieżkę, którą porusza się cel.
GRD_205_SCORPIO_CROSSBOW2_OK_13_05.WAV;Skorpion;Skorpion;Bezimienny;Jeśli atakujesz więcej niż jeden cel, nie trać czasu: musisz możliwie szybko przygwoździć jeden za drugim dobrze wymierzonymi strzałami.
GRD_205_SCORPIO_CROSSBOW2_OK_13_06.WAV;Skorpion;Skorpion;Bezimienny;To by było na tyle. 
GRD_205_SCORPIO_CROSSBOW2_OK_13_07.WAV;Skorpion;Skorpion;Bezimienny;Najpierw postaraj się zdobyć te TRZYSTA BRYŁEK RUDY!
GRD_205_SCORPIO_HEYPC_INFO_13_01.WAV;Skorpion;Skorpion;Bezimienny;Nie bój się, człowieku! Chodź no tutaj!
GRD_205_SCORPIO_BANISHED_INFO_15_01.WAV;Skorpion;Bezimienny;Skorpion;Wszystko w porządku?
GRD_205_SCORPIO_BANISHED_INFO_13_02.WAV;Skorpion;Skorpion;Bezimienny;Ukrywam się. Mam już dość machlojek strażników.
GRD_205_SCORPIO_BANISHED_INFO_13_03.WAV;Skorpion;Skorpion;Bezimienny;Ale zabrałem kilka niezłych cacek ze zbrojowni. Gdybyś potrzebował broni - zgłoś się do mnie.
GRD_205_SCORPIO_TRADE_INFO_15_01.WAV;Skorpion;Bezimienny;Skorpion;Pokaż, co tam masz.
DIA_CUTTER_HELLO_15_00.WAV;Siekacz;Bezimienny;Siekacz;Wasz zamek jest bardzo duży.
DIA_CUTTER_HELLO_08_01.WAV;Siekacz;Siekacz;Bezimienny;Chyba cię jeszcze tutaj nie widziałem. Kim jesteś?
DIA_CUTTER_HELLO_15_02.WAV;Siekacz;Bezimienny;Siekacz;Jestem tu nowy. Chciałem się trochę rozejrzeć.
DIA_CUTTER_BURG_15_00.WAV;Siekacz;Bezimienny;Siekacz;Możesz mi opowiedzieć o tym zamku?
DIA_CUTTER_BURG_08_01.WAV;Siekacz;Siekacz;Bezimienny;Co tu dużo mówić: Gomez i jego ludzie zajęli go po wielkim buncie.
DIA_CUTTER_BURG_08_02.WAV;Siekacz;Siekacz;Bezimienny;Od początku wiedziałem, że warto będzie stanąć po jego stronie.
DIA_CUTTER_BURG_08_03.WAV;Siekacz;Siekacz;Bezimienny;Wielu z nas, jeszcze jako więźniowie zamknięci w lochach lub zmuszani do pracy w kopalni, uznawało zwierzchnictwo Gomeza.
DIA_CUTTER_BURG_15_04.WAV;Siekacz;Bezimienny;Siekacz;Czy te lochy znajdują się pod zamkiem?
DIA_CUTTER_BURG_08_05.WAV;Siekacz;Siekacz;Bezimienny;Tak, ale teraz świecą pustką. Nikt tam nie schodził od czasu wielkiego buntu.
DIA_CUTTER_PERM_15_00.WAV;Siekacz;Bezimienny;Siekacz;Jak wygląda życie strażnika?
DIA_CUTTER_PERM_08_01.WAV;Siekacz;Siekacz;Bezimienny;Jest spokojne. Jesteśmy największym i najsilniejszym obozem w kolonii. Nikt nie śmie nas zaczepiać.
DIA_CUTTER_PERM_15_02.WAV;Siekacz;Bezimienny;Siekacz;Rozumiem.
GRD_208_CUTTER_WELCOME_INFO_08_01.WAV;Siekacz;Siekacz;Bezimienny;Dokonałeś właściwego wyboru. Spodoba ci się bycie Strażnikiem!
DIA_SCATTY_WHATDOYOUDO_15_00.WAV;Scatty;Bezimienny;Scatty;Czym się tutaj zajmujesz?
DIA_SCATTY_WHATDOYOUDO_01_01.WAV;Scatty;Scatty;Bezimienny;Organizuję walki na arenie. Przyjmuję zakłady, pozyskuję nowych wojowników... No wiesz.
DIA_SCATTY_JOINOC_15_00.WAV;Scatty;Bezimienny;Scatty;Chcę dołączyć do waszego obozu. Możesz mi pomóc?
DIA_SCATTY_JOINOC_01_01.WAV;Scatty;Scatty;Bezimienny;Pomogę ci, jeśli zrobisz na mnie odpowiednio dobre wrażenie.
DIA_SCATTY_JOINOC_01_02.WAV;Scatty;Scatty;Bezimienny;Najlepsi wojownicy z wszystkich obozów przybywają tutaj, by stanąć w szranki na mojej arenie.
DIA_SCATTY_JOINOC_01_03.WAV;Scatty;Scatty;Bezimienny;Wyzwij któregoś z nich na pojedynek. Zobaczę, co potrafisz, i jeśli mi się spodoba, może szepnę słówko w twoim imieniu.
DIA_SCATTY_KIRGOSUCCESS_15_00.WAV;Scatty;Bezimienny;Scatty;Walczyłem z Kirgo!
DIA_SCATTY_KIRGOSUCCESS_01_01.WAV;Scatty;Scatty;Bezimienny;Tak, ale przegrałeś!
DIA_SCATTY_KIRGOSUCCESS_01_02.WAV;Scatty;Scatty;Bezimienny;Chyba nie myślisz, że będę pod wrażeniem takiego popisu...
DIA_SCATTY_KIRGOSUCCESS_01_03.WAV;Scatty;Scatty;Bezimienny;I pokonałeś go! Całkiem nieźle jak na takiego żółtodzioba! Jestem pod wrażeniem!
DIA_SCATTY_KHARIMSUCCESS_15_00.WAV;Scatty;Bezimienny;Scatty;Wyzwałem Kharima na pojedynek!
DIA_SCATTY_KHARIMSUCCESS_01_01.WAV;Scatty;Scatty;Bezimienny;I spuścił ci niezłe baty!
DIA_SCATTY_KHARIMSUCCESS_01_02.WAV;Scatty;Scatty;Bezimienny;Ale muszę przyznać, że wybrałeś sobie dobrego przeciwnika. Nie znoszę tych sukinsynów z Nowego Obozu.
DIA_SCATTY_KHARIMSUCCESS_01_03.WAV;Scatty;Scatty;Bezimienny;Widzę, że myślimy podobnie. Przyda się nam ktoś taki jak ty!
DIA_SCATTY_KHARIMSUCCESS_01_04.WAV;Scatty;Scatty;Bezimienny;I pokonałeś go! Muszę przyznać, że świetnie sobie poradziłeś. Kharim od dawna uchodził za jednego z najlepszych wojowników w kolonii.
DIA_SCATTY_KHARIMSUCCESS_01_05.WAV;Scatty;Scatty;Bezimienny;Jestem pod wrażeniem!
DIA_SCATTY_OTHERCAMPS_15_00.WAV;Scatty;Bezimienny;Scatty;Myślałem, że Stary i Nowy Obóz nie dogadują się najlepiej. Dlaczego pozwalacie obcym walczyć na waszej arenie?
DIA_SCATTY_OTHERCAMPS_01_01.WAV;Scatty;Scatty;Bezimienny;To proste. Raz w tygodniu organizujemy walki, a Kopacze lubią patrzeć, jak Szkodniki z Nowego Obozu dostają po głowie.
DIA_SCATTY_OTHERCAMPS_01_02.WAV;Scatty;Scatty;Bezimienny;Gdy walczy któryś z nich przyjmuję więcej zakładów, a to dobrze wpływa na interes!
DIA_SCATTY_OTHERCAMPS_01_03.WAV;Scatty;Scatty;Bezimienny;Osobiście nienawidzę tych wieprzy z Nowego Obozu, ale w tych trudnych czasach żaden pieniądz nie śmierdzi...
DIA_SCATTY_WANNABET_15_00.WAV;Scatty;Bezimienny;Scatty;Chciałbym obstawić walkę.
DIA_SCATTY_WANNABET_01_01.WAV;Scatty;Scatty;Bezimienny;Przecież teraz nikt nie walczy!
DIA_SCATTY_WANNABET_01_02.WAV;Scatty;Scatty;Bezimienny;Najbliższa walka odbędzie się dopiero za kilka dni. Będzie ogłoszenie!
DIA_SCATTY_WANNAFIGHT_15_00.WAV;Scatty;Bezimienny;Scatty;Chciałbym stoczyć walkę na arenie.
DIA_SCATTY_WANNAFIGHT_01_01.WAV;Scatty;Scatty;Bezimienny;Nie mogę ci pozwolić walczyć, póki nie dołączysz do któregoś z obozów.
DIA_SCATTY_WANNAFIGHT_01_02.WAV;Scatty;Scatty;Bezimienny;Ludzi nie interesują niezależni wojownicy.
DIA_SCATTY_TRAIN_15_00.WAV;Scatty;Bezimienny;Scatty;Zajmujesz się również szkoleniem wojowników?
DIA_SCATTY_TRAIN_01_01.WAV;Scatty;Scatty;Bezimienny;Tak, ale nie za darmo. Jak chcesz, żebym cię czegoś nauczył, musisz zapłacić.
DIA_SCATTY_TRAIN_1H_15_00.WAV;Scatty;Bezimienny;Scatty;Chciałbym nauczyć się walki jednoręcznym orężem.
DIA_SCATTY_TRAIN_1H_01_01.WAV;Scatty;Scatty;Bezimienny;Mądra decyzja. Jednak zanim poznasz bardziej zaawansowane techniki, powinieneś nauczyć się prawidłowo trzymać oręż w ręku.
DIA_SCATTY_TRAIN_1H_01_02.WAV;Scatty;Scatty;Bezimienny;Początkujący często łapią zwykły miecz obydwoma rękami. Radziłbym ci się do tego nie przyzwyczajać, to fatalny nawyk. 
DIA_SCATTY_TRAIN_1H_01_03.WAV;Scatty;Scatty;Bezimienny;Trzymaj broń jedną ręką, ostrzem do góry, i zacznij nią machać.
DIA_SCATTY_TRAIN_1H_01_04.WAV;Scatty;Scatty;Bezimienny;Musisz się nauczyć, jak zgrać twoje ruchy z bezwładnością oręża. Dzięki temu twoje ataki będą szybsze i bardziej zaskakujące.
DIA_SCATTY_TRAIN_1H_01_05.WAV;Scatty;Scatty;Bezimienny;Zapamiętaj sobie dobrze, co ci powiedziałem, a twój styl walki stanie się o wiele bardziej elegancki i skuteczny.
DIA_SCATTY_TRAIN_1H_01_06.WAV;Scatty;Scatty;Bezimienny;A, i jeszcze coś! Niektóre ciosy powodują większe obrażenia niż zwykle. Oczywiście, jako początkujący masz raczej niewielkie szanse na zadanie krytycznego uderzenia.
DIA_SCATTY_TRAIN_1H_01_07.WAV;Scatty;Scatty;Bezimienny;Ale to się zmieni w miarę czynienia przez ciebie postępów.
DIA_SCATTY_TRAIN_1H_NOORE_01_00.WAV;Scatty;Scatty;Bezimienny;Nie masz wystarczającej ilości rudy!
DIA_SCATTY_TRAIN_2H_15_01.WAV;Scatty;Bezimienny;Scatty;Naucz mnie sprawniej posługiwać się jednoręczną bronią.
DIA_SCATTY_TRAIN_2H_INFO_01_02.WAV;Scatty;Scatty;Bezimienny;Dobrze, podstawy już znasz. Nieznaczne opuszczenie broni zwiększy siłę twojego pierwszego ciosu.
DIA_SCATTY_TRAIN_2H_INFO_01_03.WAV;Scatty;Scatty;Bezimienny;Musisz wykorzystać siłę bezwładności, pamiętasz? Świetnie. Teraz nauczysz się lepiej balansować ciałem. Po zadaniu dwóch ciosów wykonaj obrót. To powinno zmylić twojego przeciwnika i pozwolić ci wyjść na dobrą pozycję do następnego ataku.
DIA_SCATTY_TRAIN_2H_INFO_01_04.WAV;Scatty;Scatty;Bezimienny;Wtedy wyprowadź następne cięcie z prawej strony...
DIA_SCATTY_TRAIN_2H_INFO_01_05.WAV;Scatty;Scatty;Bezimienny;I znowu do przodu. Pamiętaj - trening czyni mistrza, więc najlepiej weź się od razu do roboty!
DIA_SCATTY_TRAIN_2H_NOORE_01_00.WAV;Scatty;Scatty;Bezimienny;Wróć, gdy będziesz miał wystarczająco dużo rudy.
DIA_SKIP_FIRST_15_00.WAV;Skip;Bezimienny;Skip;Czym się tutaj zajmujesz?
DIA_SKIP_FIRST_12_01.WAV;Skip;Skip;Bezimienny;Dbam o broń strażników.
DIA_SKIP_FIRST_15_02.WAV;Skip;Bezimienny;Skip;Sprzedajesz oręż?
DIA_SKIP_FIRST_12_03.WAV;Skip;Skip;Bezimienny;Też, ale tylko Gomezowi i jego ludziom.
DIA_SKIP_FIRST_GOMEZ_15_00.WAV;Skip;Bezimienny;Skip;Przysyła mnie Gomez. Podobno masz dla mnie jakieś wyposażenie.
DIA_SKIP_FIRST_GOMEZ_12_01.WAV;Skip;Skip;Bezimienny;To co zwykle, tak? Nowy pancerz i najlepsza broń, jaką mam na składzie.
DIA_SKIP_FIRST_GOMEZ_12_02.WAV;Skip;Skip;Bezimienny;Wynoś się, albo cię stąd wyniosą!
DIA_SKIP_FIRST_THORUS_15_00.WAV;Skip;Bezimienny;Skip;Przysyła mnie Thorus. Kazał mi wybrać sobie jakąś broń.
DIA_SKIP_FIRST_THORUS_12_01.WAV;Skip;Skip;Bezimienny;Czyżby?
DIA_SKIP_FIRST_BACK_15_00.WAV;Skip;Bezimienny;Skip;Rozumiem. Do zobaczenia.
DIA_SKIP_FIRST_THORUS_STRANGER_15_00.WAV;Skip;Bezimienny;Skip;Widzisz, mam zrobić dla niego coś, czego nie może zrobić żaden z ludzi Gomeza.
DIA_SKIP_FIRST_THORUS_STRANGER_12_01.WAV;Skip;Skip;Bezimienny;Tak? I pewnie stary Thorus nie ma nic lepszego do roboty niż przysyłać cię do mnie, co?
DIA_SKIP_FIRST_THORUS_KICKASS_15_00.WAV;Skip;Bezimienny;Skip;Powiedział, że mam ci dać porządnego kopa w dupę jeśli będziesz sprawiał kłopoty.
DIA_SKIP_FIRST_THORUS_KICKASS_12_01.WAV;Skip;Skip;Bezimienny;Naprawdę? Wiesz co? Zrobimy inaczej: jeśli nie wyjdziesz stąd w tej chwili, to TY dostaniesz kopa w dupę!
DIA_SKIP_FIRST_THORUS_ASKHIM_15_00.WAV;Skip;Bezimienny;Skip;Jeśli mi nie wierzysz, idź i sam go zapytaj.
DIA_SKIP_FIRST_THORUS_ASKHIM_12_01.WAV;Skip;Skip;Bezimienny;Oczywiście, że zapytam! Ale nie teraz. Założę się, że zainteresują go historie, które o nim opowiadasz.
DIA_SKIP_FIRST_THORUS_ASKHIM_12_02.WAV;Skip;Skip;Bezimienny;Nie wiem kto cię tu wpuścił, ale radziłbym ci wynosić się stąd, póki jeszcze możesz.
DIA_SKIP_FIRST_THORUS_KICKASSAGAIN_15_00.WAV;Skip;Bezimienny;Skip;Powiedział, że mam ci dać porządnego kopa w dupę jeśli będziesz sprawiał kłopoty.
DIA_SKIP_FIRST_THORUS_KICKASSAGAIN_12_01.WAV;Skip;Skip;Bezimienny;Dobra, stary, czego potrzebujesz?
DIA_SKIP_VERPATZT_15_00.WAV;Skip;Bezimienny;Skip;Pomyślałem, że zajrzę do ciebie i zapytam o to wyposażenie...
DIA_SKIP_VERPATZT_12_01.WAV;Skip;Skip;Bezimienny;Spadaj!
GRD_211_SKIP_TRADE_INFO_15_01.WAV;Skip;Bezimienny;Skip;Przydałoby mi się kilka drobiazgów.
GRD_211_SKIP_TRADE_INFO_12_02.WAV;Skip;Skip;Bezimienny;Mam kilka drobiazgów na sprzedaż.
GRD_211_SKIP_WELCOME_INFO_12_01.WAV;Skip;Skip;Bezimienny;Hej, daleko zaszedłeś, jak na kogoś, kto jest tu tak krótko.
INFO_GRD_212_FIRSTWARN_INFO_13_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;STÓJ!
INFO_GRD_212_FIRSTWARN_INFO_15_02.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Co się dzieje?
INFO_GRD_212_FIRSTWARN_INFO_13_03.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Nie wolno ci wejść do zamku bez pozwolenia. Wynoś się stąd!
INFO_GRD_212_LASTWARN_13_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Ogłuchłeś? Jeszcze jeden krok a nakarmię tobą robaki!
INFO_GRD_212_ABBLITZEN_15_00.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Muszę się dostać do zamku.
INFO_GRD_212_ABBLITZEN_13_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;A to ciekawe! Bo ja MUSZĘ się wydostać z tej przeklętej kolonii!
INFO_GRD_212_ABBLITZEN_13_02.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Mam ciekawsze rzeczy do roboty niż pilnowanie, żeby tacy jak ty nie włóczyli się, gdzie ich nie proszono.
INFO_GRD_212_ABBLITZEN_15_03.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Mógłbyś mnie po prostu wpuścić...
INFO_GRD_212_ABBLITZEN_13_04.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Nie, nie mógłbym. To działka Thorusa.
INFO_GRD_212_FIRSTIN_13_00.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;STÓJ!
INFO_GRD_212_FIRSTIN_15_01.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Spokojnie, rozmawiałem z Thorusem. Powiedział, że mogę wejść.
INFO_GRD_212_FIRSTIN_13_02.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Zapamiętam sobie twoją twarz, koleś. Jak zaczniesz rozrabiać, szybko się z tobą rozprawię.
INFO_GRD_212_PASSGATE_15_00.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Ale wciąż mogę wejść do środka?
INFO_GRD_212_PASSGATE_13_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Pod warunkiem, że przestaniesz zadawać głupie pytania.
INFO_GRD_213_FIRSTWARN_INFO_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;STÓJ!
INFO_GRD_213_FIRSTWARN_INFO_15_02.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Co się dzieje?
INFO_GRD_213_FIRSTWARN_INFO_07_03.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Nie wolno ci wejść do zamku. Spadaj!
INFO_GRD_213_LASTWARN_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Ogłuchłeś? Jeszcze jeden krok a nakarmię tobą robaki!
GRD_213_TORWACHE_WELCOME_INFO_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Podobno jesteś teraz jednym z nas? Nieźle jak na kogoś, kto jest tu od niedawna.
INFO_GRD_213_ABBLITZEN_15_00.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Mógłbyś od czasu do czasu zrobić coś bardziej ekscytującego. Na przykład wpuścić kogoś potajemnie do zamku.
INFO_GRD_213_ABBLITZEN_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Bardziej ekscytującego, powiadasz? To całkiem dobry pomysł - już od dawna nie obiłem nikomu twarzy.
INFO_GRD_213_PASSGATE_15_00.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Hej, wszystko w porządku?
INFO_GRD_213_PASSGATE_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Przestań się tu kręcić. Właź do środka.
DIA_GRD_214_TORWACHE_JOB_15_00.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;Co tu robisz przez cały dzień?
DIA_GRD_214_TORWACHE_JOB_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Dbam o to, by nikt nieproszony nie dostał się do zamku.
DIA_GRD_214_TORWACHE_JOB_07_02.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Dlatego nawet nie próbuj rozrabiać, bo zrobię ci krzywdę.
GRD_214_TORWACHE_SEETHORUS_INFO_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Hej, dobrze że jesteś. Thorus chce się z tobą widzieć!
GRD_214_TORWACHE_SEETHORUS_INFO_15_02.WAV;Strażnik bramy;Bezimienny;Strażnik bramy;A czego chce?
GRD_214_TORWACHE_SEETHORUS_INFO_07_03.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;Sam ci powie w swoim czasie.
GRD_214_TORWACHE_NODUSTY_INFO_07_01.WAV;Strażnik bramy;Strażnik bramy;Bezimienny;HEJ, TY!!! Chyba nie próbujesz przemycić Dusty'ego na zewnątrz, co?
